timestamp,catalogue_cpu_cfs_periods_total,catalogue_cpu_cfs_throttled,catalogue_cpu_usage,catalogue_mem_usage,catalogue_net_rx_byte,catalogue_net_rx_drop,catalogue_net_rx_error,catalogue_net_tx_byte,catalogue_net_tx_drop,catalogue_net_tx_error,compute1_CPU_utilization,compute1_disk_read,compute1_disk_utilization,compute1_disk_write,compute1_load_average,compute1_mem_utilization,compute1_net_rx_drop_eno1,compute1_net_rx_drop_eno2,compute1_net_rx_eno1,compute1_net_rx_eno2,compute1_net_rx_err_eno1,compute1_net_rx_err_eno2,compute1_net_tx_drop_eno1,compute1_net_tx_drop_eno2,compute1_net_tx_eno1,compute1_net_tx_eno2,compute1_net_tx_err_eno1,compute1_net_tx_err_eno2,compute1_temp_cel,compute2_CPU_utilization,compute2_disk_read,compute2_disk_utilization,compute2_disk_write,compute2_load_average,compute2_mem_utilization,compute2_net_rx_drop_eno1,compute2_net_rx_drop_eno2,compute2_net_rx_eno1,compute2_net_rx_eno2,compute2_net_rx_err_eno1,compute2_net_rx_err_eno2,compute2_net_tx_drop_eno1,compute2_net_tx_drop_eno2,compute2_net_tx_eno1,compute2_net_tx_eno2,compute2_net_tx_err_eno1,compute2_net_tx_err_eno2,compute2_temp_cel,front-end_cpu_cfs_periods_total,front-end_cpu_cfs_throttled,front-end_cpu_usage,front-end_mem_usage,front-end_net_rx_byte,front-end_net_rx_drop,front-end_net_rx_error,front-end_net_tx_byte,front-end_net_tx_drop,front-end_net_tx_error,incoming_success_rate,label,latency,orders_cpu_cfs_periods_total,orders_cpu_cfs_throttled,orders_cpu_usage,orders_mem_usage,orders_net_rx_byte,orders_net_rx_drop,orders_net_rx_error,orders_net_tx_byte,orders_net_tx_drop,orders_net_tx_error,payment_cpu_cfs_periods_total,payment_cpu_cfs_throttled,payment_cpu_usage,payment_mem_usage,payment_net_rx_byte,payment_net_rx_drop,payment_net_rx_error,payment_net_tx_byte,payment_net_tx_drop,payment_net_tx_error,queue-master_cpu_cfs_periods_total,queue-master_cpu_cfs_throttled,queue-master_cpu_usage,queue-master_mem_usage,queue-master_net_rx_byte,queue-master_net_rx_drop,queue-master_net_rx_error,queue-master_net_tx_byte,queue-master_net_tx_drop,queue-master_net_tx_error,request_per_second,shipping_cpu_cfs_periods_total,shipping_cpu_cfs_throttled,shipping_cpu_usage,shipping_mem_usage,shipping_net_rx_byte,shipping_net_rx_drop,shipping_net_rx_error,shipping_net_tx_byte,shipping_net_tx_drop,shipping_net_tx_error,vm_1_CPU_utilization,vm_1_disk_read,vm_1_disk_utilization,vm_1_disk_write,vm_1_load_average,vm_1_mem_utilization,vm_1_net_rx,vm_1_net_rx_drop,vm_1_net_rx_err,vm_1_net_tx,vm_1_net_tx_drop,vm_1_net_tx_err,vm_2_CPU_utilization,vm_2_disk_read,vm_2_disk_utilaization,vm_2_disk_write,vm_2_load_average,vm_2_mem_utilization,vm_2_net_rx,vm_2_net_rx_drop,vm_2_net_rx_err,vm_2_net_tx,vm_2_net_tx_drop,vm_2_net_tx_err,vm_3_CPU_utilization,vm_3_disk_read,vm_3_disk_utilaization,vm_3_disk_write,vm_3_load_average,vm_3_mem_utilization,vm_3_net_rx,vm_3_net_rx_drop,vm_3_net_rx_err,vm_3_net_tx,vm_3_net_tx_drop,vm_3_net_tx_err
12:51:31 12/02/22 KST,2.3833,1.2084,17.3243,0,9.0521,0,0,107.0182,0,0,7.1361,0,2.9898,342.4,9.175,19.2299,0,0,1.9215,587.8921,0,0,0,0,5.2181,396.4892,0,0,38.9286,12.0992,0,8.1143,146.8444,12.6125,25.985,0,0,1.8348,41.3778,0,0,0,0,5.1006,506.6294,0,0,41.9048,9.9444,8.3477,91.795,0.3198,10.232,0,0,508.1352,0,0,1,0,0.3037,7.9492,0.3757,3.2286,0,1.0329,0,0,90.4019,0,0,1.8892,0.7089,11.3719,0,1.255,0,0,103.191,0,0,8.637,0.3148,6.1664,0.0001,4.1656,0,0,134.8364,0,0,55.6,8.1173,0,3.2835,0,0.8364,0,0,77.0569,0,0,8.4249,0,6.1193,263.7164,7.8125,7.7062,0.5145,0,0,10.4446,0,0,34.4481,0,7.8079,49.3091,40.5,9.7153,0.7719,0,0,10.3491,0,0,1.788,0,12.6711,0.4363,2.6016,3.4851,0.9932,0,0,14.7469,0,0
12:51:42 12/02/22 KST,2.2575,1.0419,15.5237,0,9.3249,0,0,109.9626,0,0,7.1361,0,2.9898,342.4,9.175,19.2299,0,0,1.9215,587.8921,0,0,0,0,5.2181,396.4892,0,0,38.9286,11.9919,2.8444,8.1143,184.8889,12.3,26.0238,0,0,0.8095,41.3479,0,0,0,0,4.7292,505.641,0,0,42.119,9.9262,8.3456,92.6266,0.191,11.8007,0,0,572.7937,0,0,1,0,0.8286,8.0104,0,2.1718,0,0.9832,0,0,86.8133,0,0,2.0803,0.7524,12.401,0,1.3376,0,0,113.6252,0,0,8.695,0.3206,6.2156,0.0001,4.0198,0,0,130.6978,0,0,45.4,5.925,0,2.3274,0,0.9446,0,0,91.2359,0,0,28.2456,0,6.1205,149.999,7.6641,7.6869,0.436,0,0,11.6576,0,0,38.5447,0,7.8094,74.1209,39.625,9.7204,0.7398,0,0,9.7906,0,0,1.1265,0,12.6711,0.4582,2.5781,3.4812,0.993,0,0,14.7498,0,0
12:51:54 12/02/22 KST,1.4834,0.5724,9.1131,0,8.4749,0,0,134.3972,0,0,6.8203,0,2.9898,298.3111,8.9875,19.2311,0,0,0.7839,586.6544,0,0,0,0,4.5484,385.4384,0,0,39.1429,12.0814,2.8444,8.1143,296.8889,12.1625,26.0266,0,0,1.7414,41.1732,0,0,0,0,5.4069,504.3227,0,0,42.0714,9.9111,8.0627,91.3785,0.2722,11.1085,0,0,523.047,0,0,1,0,0.5,7.6513,0,1.9898,0,0.9984,0,0,84.8451,0,0,1.442,0.4806,8.2963,0,1.0966,0,0,93.0315,0,0,8.6119,0,3.0653,0,3.245,0,0,106.9475,0,0,36.02,8.4914,0,3.2455,0,0.7503,0,0,72.0161,0,0,12.1355,0,6.1214,259.7518,7.5625,7.6953,0.5356,0,0,13.684,0,0,34.0633,0,7.8096,152.1455,38.4167,9.7333,0.7936,0,0,10.489,0,0,15.9647,0,15.9647,0.4566,15.9647,15.9647,0.8577,0,0,12.6309,0,0
12:52:06 12/02/22 KST,2.4092,1.1759,15.9489,0,1.3078,0,0,131.7293,0,0,6.6014,0,2.99,500.1778,8.7125,19.1793,0,0,1.9056,578.799,0,0,0,0,5.2525,357.7212,0,0,38.7857,12.2014,5.6889,8.1143,331.2889,11.9625,25.9464,0,0,2.0921,40.2655,0,0,0,0,5.5641,498.2785,0,0,42,7.9839,5.6859,67.6018,0.0209,10.6383,0,0,512.0712,0,0,1,0,0.4118,7.9566,0.0566,2.9653,0,1.0256,0,0,89.1,0,0,2.3778,1.0234,15.9431,0,1.2868,0,0,108.3509,0,0,8.5155,0,3.109,0,4.0947,0,0,134.1571,0,0,35.2,8.4643,0.1668,5.0203,0,0.8923,0,0,81.6614,0,0,7.7993,0,6.1225,268.692,7.4844,7.7216,0.5153,0,0,13.0819,0,0,34.4724,0,7.8097,169.9418,37.7917,9.7303,0.7922,0,0,10.487,0,0,1.5668,0,12.6711,0.5818,2.6484,3.4886,0.9723,0,0,14.188,0,0
12:52:17 12/02/22 KST,2.2972,1.1486,14.662,0,1.3532,0,0,138.4788,0,0,6.4275,0,2.99,269.7778,8.4125,19.1775,0,0,1.6533,584.0481,0,0,0,0,4.8523,317.5208,0,0,38.8095,12.3608,2.8444,8.1143,277.0667,12.0125,25.9838,0,0,1.9956,41.2558,0,0,0,0,5.2191,503.993,0,0,42.0238,9.6036,6.6341,80.5026,0.1984,9.8222,0,0,466.2424,0,0,1,0,0.4333,8.2254,0.088,3.4763,0,1.0328,0,0,88.6115,0,0,2.5305,1.057,16.0017,0,1.2718,0,0,104.2756,0,0,6.6836,0,2.4408,0,4.1089,0,0,134.7111,0,0,38.4,8.49,0.2212,5.5441,0,0.9192,0,0,80.9847,0,0,9.8547,0,6.1236,145.2029,7.3203,7.6927,0.5156,0,0,13.091,0,0,38.94,0,7.8098,164.9539,37,9.7258,0.7397,0,0,9.7881,0,0,2.5055,0,12.6711,0.1527,2.6641,3.4864,0.972,0,0,14.1367,0,0
12:52:29 12/02/22 KST,2.2499,1.1543,15.1386,0,1.3454,0,0,139.0658,0,0,6.1772,0,2.9901,466.4,8.1125,19.1833,0,0,2.3653,584.9723,0,0,0,0,5.3658,307.355,0,0,38.5,12.3608,2.8444,8.1143,277.0667,12.0125,25.9838,0,0,1.9956,41.2558,0,0,0,0,5.2191,503.993,0,0,42.0238,9.5304,6.2192,76.9749,0.252,9.3763,0,0,447.5591,0,0,1,0,0.0917,6.7978,0.095,3.2511,0,1.0739,0,0,91.1758,0,0,2.4223,0.9938,15.2094,0,1.2707,0,0,105.9177,0,0,8.5566,0.6535,9.9831,0,4.2098,0,0,138.2567,0,0,40.8,8.3114,0.2239,5.6576,0,0.9181,0,0,81.5492,0,0,7.0216,0,6.1248,243.4976,7.2188,7.6983,0.5303,0,0,13.486,0,0,34.7879,0,7.8099,142.1182,35.9583,9.7322,0.7964,0,0,10.5213,0,0,1.6539,0,12.6711,0.1527,2.625,3.4889,0.972,0,0,14.1361,0,0
12:52:41 12/02/22 KST,1.8409,0.7364,10.8424,0,1.304,0,0,135.4647,0,0,6.1772,0,2.9901,466.4,8.1125,19.1833,0,0,2.3653,584.9723,0,0,0,0,5.3658,307.355,0,0,38.5,12.2722,2.8444,8.1143,163.1111,12.1375,26.0047,0,0,0.7773,39.5719,0,0,0,0,4.7322,487.4944,0,0,42.3333,9.5703,5.7165,76.5501,0.2761,9.3872,0,0,462.556,0,0,1,0,0.4185,6.7595,0.0241,2.1842,0,0.9983,0,0,88.7705,0,0,2.2947,0.8326,13.2861,0,1.2773,0,0,104.968,0,0,8.4737,0.6534,9.9321,0,4.1463,0,0,134.9001,0,0,56.6,8.0668,0.1642,5.0214,0,0.932,0,0,87.0575,0,0,15.5706,0,6.1258,193.4545,7.1562,7.6335,0.4872,0,0,12.5626,0,0,34.9552,0,7.81,58.1091,35.375,9.7379,0.7951,0,0,10.5222,0,0,1.9176,0,12.6711,0.1455,2.9688,3.4843,0.9732,0,0,14.1515,0,0
12:52:53 12/02/22 KST,1.5539,0.6217,9.7556,0,1.3026,0,0,134.9888,0,0,6.1517,0,2.9901,263.8222,8.05,19.197,0,0,1.2414,585.9858,0,0,0,0,4.7171,338.8558,0,0,38.6667,12.2342,0,8.1143,157.9556,12.2125,26.0126,0,0,1.2202,40.5201,0,0,0,0,4.8992,505.384,0,0,41.5476,9.6681,6.3286,81.2174,0.3528,10.1954,0,0,498.7588,0,0,1,0,0.2497,7.8662,0.0247,2.3526,0,0.76,0,0,70.5888,0,0,2.4168,0.9318,14.8117,0,1.0586,0,0,86.744,0,0,6.9943,0.7194,10.0489,0,4.1439,0,0,134.375,0,0,56,5.9862,0,2.5192,0,0.7814,0,0,71.9881,0,0,9.9114,0,6.1268,259.3733,7.3203,7.6192,0.518,0,0,13.5748,0,0,38.4574,0,7.8101,66.3076,34.8333,9.7449,0.756,0,0,9.8233,0,0,2.9298,0,12.6711,0,2.9375,3.488,1.0397,0,0,15.5289,0,0
12:53:04 12/02/22 KST,1.9822,0.8053,12.5489,0,1.269,0,0,127.6906,0,0,6.1531,0,2.9903,479.1111,7.9625,19.2085,0,0,2.2431,580.3567,0,0,0,0,5.2856,378.7802,0,0,38.4524,12.3425,0,8.1143,146.4,12.075,25.963,0,0,1.8637,39.9158,0,0,0,0,5.4093,497.0571,0,0,42.5238,9.7369,6.5952,83.8065,0.3781,8.6896,0,0,426.0856,0,0,1,0,0.3103,7.7418,0,1.8746,0,1.0102,0,0,86.4516,0,0,2.1889,0.7296,12.9225,0,1.2507,0,0,102.0847,0,0,7.0641,0.7434,10.2746,0,4.2322,0,0,136.4713,0,0,53.8,7.885,0,3.1891,0,0.9181,0,0,83.0102,0,0,7.0678,0,6.128,251.9273,7.2812,7.6873,0.5328,0,0,13.9651,0,0,35.5837,0,7.8103,50.5455,34,9.739,0.8214,0,0,10.5251,0,0,1.6903,0,12.6711,0,2.9375,3.4848,0.9742,0,0,14.3079,0,0
12:53:16 12/02/22 KST,1.5001,0.5076,8.5379,0,1.276,0,0,127.7326,0,0,6.3606,0,2.9903,282.4889,7.75,19.2049,0,0,1.5196,582.0082,0,0,0,0,4.7723,405.6944,0,0,38.6667,12.3425,0,8.1143,146.4,12.075,25.963,0,0,1.8637,39.9158,0,0,0,0,5.4093,497.0571,0,0,42.5238,7.8348,5.8395,70.8866,0.476,11.9336,0,0,549.9197,0,0,1,0,0.4297,7.5949,0,2.0268,0,0.9978,0,0,88.9732,0,0,2.1889,0.7296,12.9225,0,1.25,0,0,99.7788,0,0,8.4833,0.1475,4.9795,0,3.5277,0,0,113.6537,0,0,48.8,7.6944,0,3.1355,0,0.9342,0,0,88.0669,0,0,10.2881,0,6.129,151.6945,7.1719,7.6905,0.5156,0,0,13.5131,0,0,35.2796,0,7.8104,62.5637,33.2917,9.741,0.8185,0,0,10.4994,0,0,1.6649,0,12.6711,0,3.0078,3.484,0.9999,0,0,14.6855,0,0
12:53:28 12/02/22 KST,2.0171,0.8364,12.8142,0,1.3125,0,0,132.6213,0,0,6.3606,0,2.9903,282.4889,7.75,19.2049,0,0,1.5196,582.0082,0,0,0,0,4.7723,405.6944,0,0,38.6667,12.3561,0,8.1143,158.0444,11.8375,25.9625,0,0,1.776,42.1486,0,0,0,0,5.0623,498.5071,0,0,41.8333,9.7036,7.299,87.2317,0.3638,10.1115,0,0,459.4491,0,0,1,0,0.9075,6.7977,0.8527,10.1745,0,1.0442,0,0,83.6283,0,0,2.036,0.6879,12.6182,0,0.9893,0,0,79.4406,0,0,8.3569,0.1393,5.0016,0,4.0534,0,0,130.4116,0,0,42,7.805,0,3.0472,0,0.9271,0,0,87.0597,0,0,8.8922,0,6.1301,261.5377,7.0391,7.7164,0.5178,0,0,13.5693,0,0,39.847,0,7.8103,60.0835,32.75,9.7342,0.7653,0,0,9.779,0,0,2.0963,0,12.6711,0,3.1172,3.4879,0.9741,0,0,14.3007,0,0
12:53:39 12/02/22 KST,2.0595,0.8621,13.2695,0,0.9416,0,0,99.1302,0,0,6.2061,0,2.9904,471.2889,7.675,19.2066,0,0,1.8571,579.2817,0,0,0,0,5.2116,385.4689,0,0,39.2381,12.3494,0,8.1143,189.8667,11.575,25.9846,0,0,1.0829,42.1451,0,0,0,0,5.1029,498.4423,0,0,42.0714,9.6728,7.5774,86.8441,0.2273,11.4698,0,0,540.1158,0,0,1,0,0.7953,6.2899,0.7887,9.4061,0,0.6506,0,0,54.3657,0,0,2.3259,0.9304,15.5468,0,1.2335,0,0,101.903,0,0,8.3266,0.1392,5.0106,0,4.0635,0,0,131.3098,0,0,57,7.4706,0,2.9973,0,0.9282,0,0,85.4399,0,0,7.1464,0,6.1312,253.8182,6.9688,7.7326,0.5328,0,0,13.9627,0,0,35.4981,0,7.8054,87.8545,32.5833,9.7232,0.8214,0,0,10.5419,0,0,2.2883,0,12.6711,0,3.2031,3.491,0.9745,0,0,14.3146,0,0
12:53:51 12/02/22 KST,1.8666,0.7384,11.5059,0,1.3129,0,0,133.8748,0,0,6.3031,0,2.9904,269.3333,7.5625,19.2039,0,0,0.7299,582.8931,0,0,0,0,4.553,387.2268,0,0,38.6429,12.2589,0,8.1143,247.3778,11.525,25.9912,0,0,1.3427,42.0123,0,0,0,0,5.0633,497.3342,0,0,41.9524,9.7529,8.1309,89.7308,0.0357,11.5793,0,0,542.0222,0,0,1,0,0.5794,7.8611,0.7062,9.0412,0,1.0334,0,0,86.5943,0,0,2.3259,0.9304,15.5468,0,1.2899,0,0,108.2839,0,0,6.2951,0,2.7297,0,4.1719,0,0,134.7517,0,0,46.8,7.5044,0,3.013,0,0.9131,0,0,84.5176,0,0,10.4019,0,6.1322,144.9768,6.8594,7.7629,0.5156,0,0,13.5088,0,0,35.241,0,7.8056,100.8145,32.375,9.7243,0.7967,0,0,10.5387,0,0,1.9858,0,12.6711,0,3.1641,3.4881,0.9902,0,0,14.7034,0,0
12:54:03 12/02/22 KST,1.8677,0.7084,11.4548,0,1.3386,0,0,134.0386,0,0,6.4628,0,2.9906,462.9333,7.375,19.2444,0,0,1.6236,579.7766,0,0,0,0,5.014,386.795,0,0,38.881,12.1767,0,8.1143,209.2444,11.2375,25.988,0,0,2.502,40.3157,0,0,0,0,5.7621,498.1644,0,0,42.1905,9.9178,8.5566,93.4311,0.0378,11.3705,0,0,535.545,0,0,1,0,0.4446,8.1197,0.9294,11.2276,0,1.0532,0,0,86.3861,0,0,2.335,0.8895,14.8368,0,1.2748,0,0,107.4472,0,0,8.3545,0,3.2794,0,4.2314,0,0,136.0706,0,0,47.8,7.3582,0,3.0281,0,0.9112,0,0,81.5307,0,0,10.5204,0,6.1334,255.8528,6.7812,7.7044,0.5166,0,0,13.538,0,0,36.9946,0,7.8057,105.5293,34,9.7321,0.7708,0,0,10.194,0,0,4.6457,0,12.6711,0,3.1406,3.4877,0.9635,0,0,14.3036,0,0
12:54:14 12/02/22 KST,2.2162,0.8413,12.9838,0,1.2769,0,0,126.9867,0,0,6.5625,0,2.9906,279.2889,7.1125,19.154,0,0,1.7453,576.5044,0,0,0,0,4.8976,400.1795,0,0,39.1667,12.1767,0,8.1143,209.2444,11.2375,25.988,0,0,2.502,40.3157,0,0,0,0,5.7621,498.1644,0,0,42.1905,9.9421,8.0816,92.3672,0.0307,7.7878,0,0,352.4197,0,0,1,0,0.2538,7.9548,0,2.2422,0,0.8314,0,0,72.7766,0,0,2.4257,1.0247,15.9417,0,1.358,0,0,115.5265,0,0,7.3717,0,2.6673,0,4.2885,0,0,138.028,0,0,57.2,7.6181,0,3.5044,0,0.7646,0,0,70.9358,0,0,11.2827,0,6.1342,248.5036,6.7812,7.706,0.5098,0,0,13.3572,0,0,34.7727,0,7.8058,107.3455,34.2917,9.7357,0.7964,0,0,10.535,0,0,1.8939,0,12.6711,0,3.1406,3.4935,0.9647,0,0,14.3327,0,0
12:54:26 12/02/22 KST,3.4412,2.1715,25.6467,0.0012,1.1626,0,0,116.4401,0,0,6.5625,0,2.9906,279.2889,7.1125,19.154,0,0,1.7453,576.5044,0,0,0,0,4.8976,400.1795,0,0,39.1667,12.25,0,8.1143,172.1778,11.1375,26.03,0,0,2.4263,42.3416,0,0,0,0,5.4401,498.7091,0,0,42.8571,9.8367,7.8839,90.9118,0.2004,11.9566,0,0,545.0409,0,0,1,0,3.9583,8.2811,0.0824,3.411,0,1.0219,0,0,89.9847,0,0,2.6115,1.2241,17.7191,0,0.7735,0,0,65.8913,0,0,8.7856,0,3.0647,0,3.3374,0,0,106.8532,0,0,57.217,7.7123,0.2637,6.1911,0,0.9174,0,0,86.0966,0,0,30.9764,0,30.9764,136.4609,30.9764,30.9764,0.3965,0,0,10.3874,0,0,35.2691,0,7.8059,87.6366,33.5,9.7308,0.7834,0,0,10.5653,0,0,1.5612,0,12.6711,0,3.1094,3.4857,0.9987,0,0,14.7076,0,0
12:54:37 12/02/22 KST,4.2935,2.9449,33.5305,0.0017,1.1525,0,0,115.3685,0,0,6.8467,0,2.9907,479.8222,6.95,19.1766,0,0,2.1547,581.8167,0,0,0,0,5.3883,368.4729,0,0,39.2381,12.3364,0,8.1143,192,11.025,26.0277,0,0,1.588,43.6708,0,0,0,0,5.3183,497.3208,0,0,42.2143,9.8055,7.613,89.637,0.2069,10.6276,0,0,513.093,0,0,1,0,0.6294,8.4953,0.1164,4.0233,0,1.0219,0,0,89.9847,0,0,2.7836,1.4551,19.9651,0.0001,1.2977,0,0,111.5736,0,0,6.8878,0,2.4625,0,4.0517,0,0,129.6665,0,0,55,6.3288,0.3137,6.1851,0,0.7785,0,0,74.14,0,0,8.2464,0,6.1365,265.6,6.4766,7.7616,0.5107,0,0,10.5946,0,0,39.4959,0,7.8061,92.8885,32.7917,9.7678,0.7581,0,0,10.2176,0,0,1.9925,0,12.6711,0,3.4453,3.4836,0.9735,0,0,14.3349,0,0
12:54:49 12/02/22 KST,3.898,2.7802,31.5479,0.2827,1.2862,0,0,130.0184,0,0,6.7492,0,2.9907,289.4222,6.7125,19.1904,0,0,1.2969,581.8519,0,0,0,0,5.0178,369.9991,0,0,38.8333,12.3678,0,8.1143,218.6667,11.5,26.069,0,0,1.3333,43.7145,0,0,0,0,5.0186,498.8928,0,0,41.8095,8.0422,6.0925,72.513,0.2304,11.0358,0,0,536.9698,0,0,1,0,0.3935,7.0184,0.1128,3.3699,0,1.0291,0,0,86.7443,0,0,2.8397,1.5608,21.6729,0,1.3004,0,0,110.1259,0,0,8.7401,0,3.2994,0,4.1858,0,0,136.8483,0,0,57,7.5872,0.3778,7.0295,0,0.7667,0,0,72.9812,0,0,7.9474,0,6.1374,152.2881,6.6406,7.7589,0.5179,0,0,11.0866,0,0,34.6837,0,7.8062,99.6364,32.4167,9.763,0.7823,0,0,10.5377,0,0,5.653,0,12.6711,0,3.8047,3.481,0.9667,0,0,14.1156,0,0
12:55:01 12/02/22 KST,3.3557,2.3277,26.95,0.1913,1.3515,0,0,137.5676,0,0,7.0761,0,2.9909,488.5333,6.55,19.2081,0,0,1.908,572.9836,0,0,0,0,5.2295,360.1308,0,0,39.0476,12.3678,0,8.1143,218.6667,11.5,26.069,0,0,1.3333,43.7145,0,0,0,0,5.0186,498.8928,0,0,41.8095,9.7019,8.0694,89.7629,0.2369,10.5593,0,0,515.588,0,0,1,0,0.6389,8.3806,0.1048,3.8919,0,0.8828,0,0,70.5048,0,0,2.9115,1.5628,21.7165,0,1.2088,0,0,97.7518,0,0,8.4966,0,3.0889,0,4.0773,0,0,133.7677,0,0,42.2,7.7097,1.2708,17.0191,0,0.9808,0,0,88.0135,0,0,8.5542,0,6.1386,264.5271,6.625,7.75,0.5171,0,0,10.9417,0,0,34.413,0,7.8076,167.8473,32.0417,9.7759,0.7819,0,0,10.5423,0,0,1.4139,0,12.6711,0,3.6875,3.4761,1.0349,0,0,15.1158,0,0
12:55:12 12/02/22 KST,2.0506,0.938,13.1238,0.2138,1.3137,0,0,134.4321,0,0,7.0761,0,2.9909,488.5333,6.55,19.2081,0,0,1.908,572.9836,0,0,0,0,5.2295,360.1308,0,0,39.0476,12.3353,0,8.1143,298.8444,11.2875,26.0027,0,0,1.9825,42.3807,0,0,0,0,5.537,499.4214,0,0,43.4762,9.7722,8.2869,91.1022,0.0047,8.9624,0,0,410.9471,0,0,1,0,0.57,8.1714,0.0306,3.0066,0,1.1039,0,0,82.3906,0,0,2.6943,1.336,19.514,0,1.1133,0,0,89.8341,0,0,8.4312,0,3.0975,0,4.0655,0,0,132.2497,0,0,58.6,7.9398,1.688,19.994,0,0.9245,0,0,81.7646,0,0,31.8278,0,6.1397,136.5742,6.7344,7.7576,0.414,0,0,11.0719,0,0,38.7712,0,7.8077,148.553,31.5417,9.7751,0.7414,0,0,9.7936,0,0,2.2339,0,12.6711,0,3.6094,3.4789,1.0286,0,0,15.1348,0,0
12:55:24 12/02/22 KST,2.1618,1.1485,14.9356,0,1.3407,0,0,137.5947,0,0,6.705,0,2.9909,288.8889,6.35,19.2036,0,0,1.7255,573.9243,0,0,0,0,4.9384,386.3643,0,0,39.1667,12.2892,0,8.1143,233.0667,11.6375,25.923,0,0,1.9309,40.3676,0,0,0,0,5.2405,496.9906,0,0,42.1667,9.7496,8.2615,90.6052,0.2655,11.5151,0,0,531.659,0,0,1,0,0.4459,7.6512,0.0289,2.8129,0,1.1189,0,0,86.6362,0,0,2.164,0.9431,14.0804,0,0.9322,0,0,75.1749,0,0,8.4319,0.212,5.4429,0,4.2014,0,0,134.7923,0,0,47.415,8.1185,1.8682,21.7351,0,0.6784,0,0,59.9862,0,0,11.0323,0,6.1409,190.623,6.9062,7.7544,0.5462,0,0,14.5403,0,0,35.3424,0,7.8079,141.3818,33.7917,9.7741,0.7844,0,0,10.1369,0,0,2.2405,0,12.6711,0.4457,3.625,3.4855,1.0018,0,0,14.7487,0,0
12:55:36 12/02/22 KST,2.1122,1.146,14.9625,0,1.3281,0,0,135.8102,0,0,6.8472,0,2.991,489.0667,6.5875,19.2375,0,0,2.0526,580.1122,0,0,0,0,5.3572,375.34,0,0,38.7381,12.4942,0,8.1143,254.4,11.4625,25.9478,0,0,1.0748,40.2528,0,0,0,0,5.1344,499.1212,0,0,42.0952,9.7361,7.8401,87.9653,0.5229,11.0598,0,0,533.142,0,0,1,0,0.209,7.5641,0.0198,2.6371,0,1.1125,0,0,86.5051,0,0,2.3836,0.9534,14.9282,0,1.2509,0,0,103.2169,0,0,5.675,0.225,4.6655,0,4.2014,0,0,134.7923,0,0,24.4,7.7955,0.7888,9.898,0,0.9074,0,0,81.7728,0,0,10.5815,0,6.1418,254.7102,6.7812,7.6618,0.5152,0,0,13.4991,0,0,35.6052,0,7.808,124.9309,33.5833,9.7712,0.7841,0,0,10.1086,0,0,1.8973,0,12.6711,0.4364,3.75,3.4815,1.0301,0,0,15.1292,0,0
12:55:48 12/02/22 KST,2.3372,1.1575,15.1406,0,1.3182,0,0,131.4695,0,0,6.5994,0,2.991,290.8444,6.425,19.1775,0,0,0.9779,578.5419,0,0,0,0,4.8215,337.7965,0,0,38.8571,12.5692,0,8.1143,227.3778,11.2625,25.9542,0,0,1.2355,39.841,0,0,0,0,4.9821,498.7669,0,0,42.4286,9.7197,7.5866,87.4821,0.4143,10.1198,0,0,500.858,0,0,1,0,4.1442,7.5251,0.1097,3.2859,0,1.074,0,0,89.8947,0,0,2.3648,1.0163,15.1917,0,1.2871,0,0,106.8983,0,0,8.5772,0.1622,5.0689,0,4.2268,0,0,135.5593,0,0,45.8,7.7955,0.7888,9.898,0,0.8932,0,0,80.0741,0,0,10.7696,0,6.1429,155.9655,6.7422,7.6759,0.5182,0,0,13.5655,0,0,35.9686,0,7.8091,88.9455,34.25,9.7775,0.7618,0,0,10.1761,0,0,5.0807,0,12.6711,0.4447,3.7969,3.4841,1.0044,0,0,14.8415,0,0
12:56:00 12/02/22 KST,2.1808,1.0101,14.0638,0,1.1182,0,0,112.2532,0,0,6.8186,0,2.9912,473.5111,6.35,19.2105,0,0,1.6331,585.9904,0,0,0,0,5.0737,329.5123,0,0,38.881,12.5692,0,8.1143,227.3778,11.2625,25.9542,0,0,1.2355,39.841,0,0,0,0,4.9821,498.7669,0,0,42.4286,9.7533,7.1465,86.6814,0.5415,7.4215,0,0,385.9402,0,0,1,0,0.2492,7.5739,0.1144,3.3869,0,0.9986,0,0,86.4288,0,0,2.3846,0.9936,15.1271,0,1.2618,0,0,106.2218,0,0,8.685,0.2208,5.7745,0,4.1864,0,0,136.0469,0,0,45.4,7.9474,0.1631,4.9106,0,0.9434,0,0,84.8943,0,0,7.4918,0,6.144,248.9091,6.9219,7.7436,0.5328,0,0,13.961,0,0,36.3564,0,7.8092,99.2,34.0833,9.7749,0.7625,0,0,10.1756,0,0,4.4982,0,12.6711,0.8102,3.7656,3.4828,0.9717,0,0,14.2783,0,0
